ID,Session,note_quality,food_present,no_intx_yes_no,Hyena,Time,Order,Behavior,Target,Distance,Leader Y/N?,Food,Notes
5034,t38490,2,TRUE,FALSE,adon,00-Jan-00,4,mob,lion,1,FALSE,,
5035,t38490,2,TRUE,FALSE,ali,00-Jan-00,4,mob,lion,1,FALSE,,
5036,t38490,2,TRUE,FALSE,art,00-Jan-00,4,mob,lion,1,FALSE,,
5037,t38490,2,TRUE,FALSE,ath,00-Jan-00,4,mob,lion,1,FALSE,,
5038,t38490,2,TRUE,FALSE,bail,00-Jan-00,4,mob,lion,1,FALSE,,
5039,t38490,2,TRUE,FALSE,bca,00-Jan-00,4,mob,lion,1,FALSE,,
5040,t38490,2,TRUE,FALSE,csn,00-Jan-00,4,mob,lion,1,FALSE,,
5041,t38490,2,TRUE,FALSE,foz,00-Jan-00,4,mob,lion,1,FALSE,,
5042,t38490,2,TRUE,FALSE,kdy,00-Jan-00,4,mob,lion,1,FALSE,,
5043,t38490,2,TRUE,FALSE,kier,00-Jan-00,4,mob,lion,1,FALSE,,
5044,t38490,2,TRUE,FALSE,ldv,00-Jan-00,4,mob,lion,1,FALSE,,
5045,t38490,2,TRUE,FALSE,mali,00-Jan-00,4,mob,lion,1,FALSE,,
5046,t38490,2,TRUE,FALSE,mp,00-Jan-00,4,mob,lion,1,FALSE,,
5047,t38490,2,TRUE,FALSE,nick,00-Jan-00,4,mob,lion,1,FALSE,,
5048,t38490,2,TRUE,FALSE,vgs,00-Jan-00,4,mob,lion,1,FALSE,,
5049,t38490,2,TRUE,FALSE,wrl,00-Jan-00,4,mob,lion,1,FALSE,,
5050,t38490,2,TRUE,FALSE,yog,00-Jan-00,4,mob,lion,1,FALSE,,
5051,t38490,2,TRUE,FALSE,zc,00-Jan-00,4,mob,lion,1,FALSE,,
5052,t38490,2,TRUE,FALSE,art,00-Jan-00,5,mob,lion,1,FALSE,,
5053,t38490,2,TRUE,FALSE,ath,00-Jan-00,5,mob,lion,1,FALSE,,
5054,t38490,2,TRUE,FALSE,adon,00-Jan-00,5,mob,lion,1,FALSE,,
5055,t38490,2,TRUE,FALSE,ali,00-Jan-00,5,mob,lion,1,FALSE,,
5056,t38490,2,TRUE,FALSE,mali,00-Jan-00,5,mob,lion,1,FALSE,,
5057,t38490,2,TRUE,FALSE,zc,00-Jan-00,5,mob,lion,1,FALSE,,
5058,t38490,2,TRUE,FALSE,kdy,00-Jan-00,5,mob,lion,1,FALSE,,
5059,t38490,2,TRUE,FALSE,whi,00-Jan-00,5,mob,lion,1,FALSE,,
5060,t38490,2,TRUE,FALSE,csn,00-Jan-00,5,mob,lion,1,FALSE,,
5061,t38490,2,TRUE,FALSE,ldv,00-Jan-00,5,mob,lion,1,FALSE,,
5062,t38490,2,TRUE,FALSE,whi,00-Jan-00,1,mob,lion,1,FALSE,,rush and chase lion
5063,t38490,2,TRUE,FALSE,whi,00-Jan-00,1,mob,lion,<50,FALSE,,whoop and rush twd lion
5064,t38490,2,TRUE,FALSE,whi,00-Jan-00,4,mob,lion,1,FALSE,,
5065,t38490,2,TRUE,FALSE,bail,00-Jan-00,1,whoop,lion,,FALSE,,
5066,t38490,2,TRUE,FALSE,yog,00-Jan-00,1,scan,,10,FALSE,,
5067,t38490,2,TRUE,FALSE,kier,00-Jan-00,1,scan,,10,FALSE,,
5068,t38490,2,TRUE,FALSE,ath,00-Jan-00,1,scan,,10,FALSE,,
5069,t38490,2,TRUE,FALSE,adon,00-Jan-00,1,scan,,10,FALSE,,
5070,t38490,2,TRUE,FALSE,mali,00-Jan-00,1,scan,,10,FALSE,,
5071,t38490,2,TRUE,FALSE,ali,00-Jan-00,1,scan,,10,FALSE,,
5072,t38490,2,TRUE,FALSE,csn,00-Jan-00,1,scan,,10,FALSE,,
5073,t38490,2,TRUE,FALSE,ade,00-Jan-00,1,scan,,15,FALSE,,
5074,t38490,2,TRUE,FALSE,whi,00-Jan-00,1,scan,,40,FALSE,,
5075,t38490,2,TRUE,FALSE,ldv,00-Jan-00,1,scan,,50,FALSE,,
5076,t38490,2,TRUE,FALSE,yog,00-Jan-00,1,scan,,50,FALSE,,
5077,t38490,2,TRUE,FALSE,bail,00-Jan-00,1,scan,,50,FALSE,,
5078,t38490,2,TRUE,FALSE,zc,00-Jan-00,1,scan,,20,FALSE,,
5079,t38490,2,TRUE,FALSE,art,00-Jan-00,1,fd,,200,FALSE,tommy carcass,scan
5080,t38490,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,200,FALSE,,
5081,t38490,2,TRUE,FALSE,wrl,00-Jan-00,1,scan,,200,FALSE,,
5082,t38490,2,TRUE,FALSE,foz,00-Jan-00,1,scan,,200,FALSE,,
5083,t38490,2,TRUE,FALSE,bca,00-Jan-00,1,scan,,200,FALSE,,
5084,t38490,2,TRUE,FALSE,art,00-Jan-00,1,fd,,,FALSE,main kill,
5085,t38490,2,TRUE,FALSE,mali,00-Jan-00,1,whoop,,,FALSE,,
5086,t38490,2,TRUE,FALSE,ade,00-Jan-00,1,scan,,150,FALSE,,
5087,t38490,2,TRUE,FALSE,yog,00-Jan-00,1,scan,,130,FALSE,,
5088,t38490,2,TRUE,FALSE,ldv,00-Jan-00,1,scan,,80,FALSE,,
5089,t38490,2,TRUE,FALSE,ath,00-Jan-00,1,scan,,170,FALSE,,
5090,t38490,2,TRUE,FALSE,adon,00-Jan-00,1,scan,,50,FALSE,,
5091,t38490,2,TRUE,FALSE,zc,00-Jan-00,1,scan,,50,FALSE,,
5092,t38490,2,TRUE,FALSE,kdy,00-Jan-00,1,scan,,30,FALSE,,
5093,t38490,2,TRUE,FALSE,nick,00-Jan-00,1,scan,,50,FALSE,,
5094,t38490,2,TRUE,FALSE,ali,00-Jan-00,1,scan,,60,FALSE,,
5095,t38490,2,TRUE,FALSE,kier,00-Jan-00,1,scan,,100,FALSE,,
5096,t38490,2,TRUE,FALSE,vgs,00-Jan-00,1,scan,,40,FALSE,,
5097,t38490,2,TRUE,FALSE,art,00-Jan-00,1,fd,,100,FALSE,skill cap and horns,scan
5098,t38490,2,TRUE,FALSE,wrl,00-Jan-00,1,scan,,99-101,FALSE,,
5099,t38490,2,TRUE,FALSE,mali,00-Jan-00,1,scan,,99-101,FALSE,,
5100,t38490,2,TRUE,FALSE,foz,00-Jan-00,1,scan,,80-120,FALSE,,
5101,t9888,2,TRUE,FALSE,wald,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5102,t9888,2,TRUE,FALSE,mike,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5103,t9888,2,TRUE,FALSE,jj,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5104,t9888,2,TRUE,FALSE,ger,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5105,t9888,2,TRUE,FALSE,tz,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5106,t9888,2,TRUE,FALSE,bail,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5107,t9888,2,TRUE,FALSE,pf,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5108,t9888,2,TRUE,FALSE,rm,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5109,t9888,2,TRUE,FALSE,ud,00-Jan-00,1,scan,,100,FALSE,subadult wildebeast carcass,lions fighting over carcass
5110,t9888,2,TRUE,FALSE,bail,00-Jan-00,1,chased by lion,,,FALSE,,
5111,t9888,2,TRUE,FALSE,ua,00-Jan-00,1,chased by lion,,,FALSE,,
5112,t9888,2,TRUE,FALSE,fn,00-Jan-00,1,chased by lion,,,FALSE,,
5113,t9888,2,TRUE,FALSE,nav,00-Jan-00,1,chased by lion,,,FALSE,,
5114,t9888,2,TRUE,FALSE,sim,00-Jan-00,1,chased by lion,,,FALSE,,
5115,t9888,2,TRUE,FALSE,Unids,00-Jan-00,1,chased by lion,,,FALSE,,2 unid hyenas
5116,t9888,2,TRUE,FALSE,amar,00-Jan-00,1,fd,,80,FALSE,subadult wildebeast carcass scraps,lions are oos in bushes
5117,t9888,2,TRUE,FALSE,pf,00-Jan-00,1,fd,,80,FALSE,subadult wildebeast carcass scraps,lions are oos in bushes
5118,t9888,2,TRUE,FALSE,ger,00-Jan-00,1,carries fd,,,FALSE,gnu skin,
5119,t9888,2,TRUE,FALSE,amar,00-Jan-00,2,fd,,,FALSE,gnu skin,
5120,t9888,2,TRUE,FALSE,amar,00-Jan-00,1,tries to get fd,zulu,,FALSE,gnu skin,
5121,t9888,2,TRUE,FALSE,zulu,00-Jan-00,2,t2,amar,,FALSE,gnu skin,
5122,t9888,2,TRUE,FALSE,amar,00-Jan-00,3,squeak bo,zulu,,FALSE,gnu skin,response to zulus t2
5123,t9888,2,TRUE,FALSE,amar,00-Jan-00,4,gets fd,,,FALSE,gnu skin,
5124,t9888,2,TRUE,FALSE,amar,00-Jan-00,5,av w/ fd,bail,,FALSE,gnu skin,
5125,t9888,2,TRUE,FALSE,bail,00-Jan-00,6,app bushes,,,FALSE,,lions oos in bushes
5126,t9888,2,TRUE,FALSE,cr,00-Jan-00,6,app bushes,,,FALSE,,lions oos in bushes
5127,t9888,2,TRUE,FALSE,ger,00-Jan-00,6,app bushes,,,FALSE,,lions oos in bushes
5128,t9888,2,TRUE,FALSE,tz,00-Jan-00,6,app bushes,,,FALSE,,lions oos in bushes
5129,t9888,2,TRUE,FALSE,amar,00-Jan-00,1,fd,,,FALSE,gnu skin,
5130,t9888,2,TRUE,FALSE,rm,00-Jan-00,1,gets fd,,,FALSE,gnu skin,same skin amar was feeding on
5131,t9888,2,TRUE,FALSE,amar,00-Jan-00,1,fd,,,FALSE,gnu skin,
5132,t9888,2,TRUE,FALSE,mike,00-Jan-00,1,interested in bushes,,,FALSE,,where lions went oos
5133,t9888,2,TRUE,FALSE,ua,00-Jan-00,1,interested in bushes,,,FALSE,,where lions went oos
5134,t9888,2,TRUE,FALSE,tz,00-Jan-00,1,interested in bushes,,,FALSE,,where lions went oos
5135,t9888,2,TRUE,FALSE,ger,00-Jan-00,1,interested in bushes,,,FALSE,,where lions went oos
5136,t9888,2,TRUE,FALSE,ud,00-Jan-00,1,interested in bushes,,,FALSE,,where lions went oos
5137,t9888,2,TRUE,FALSE,irq,00-Jan-00,1,fd,,,FALSE,scrap of gnu skin,
5138,t82549,2,TRUE,FALSE,twst,00-Jan-00,1,dist,lion,140-165,FALSE,,
5139,t82549,2,TRUE,FALSE,gaza,00-Jan-00,1,dist,lion,160-185,FALSE,,
5140,t82549,2,TRUE,FALSE,idi,00-Jan-00,1,dist,lion,170-195,FALSE,,
5141,t77681,2,TRUE,FALSE,mork,00-Jan-00,1,dist,lion,50,FALSE,,
5142,t77681,2,TRUE,FALSE,wrwk,00-Jan-00,1,dist,lion,50,FALSE,,
5143,t77681,2,TRUE,FALSE,tija,00-Jan-00,1,dist,lion,50,FALSE,,
5144,t77681,2,TRUE,FALSE,tilt,00-Jan-00,1,dist,lion,50,FALSE,,
5145,t77681,2,TRUE,FALSE,lamu,00-Jan-00,1,dist,lion,50,FALSE,,
5146,t77681,2,TRUE,FALSE,mork,00-Jan-00,1,app,lion,5,FALSE,zebra,
5147,t77681,2,TRUE,FALSE,mork,00-Jan-00,2,bo,lion,5,FALSE,zebra,in response to the lioness lunging (food)
5148,t77681,2,TRUE,FALSE,frsc,00-Jan-00,1,dist,lion,60,FALSE,,
5149,t77681,2,TRUE,FALSE,mork,00-Jan-00,1,scan,,40,FALSE,,
5150,t77681,2,TRUE,FALSE,frsc,00-Jan-00,1,scan,,50,FALSE,,
5151,t77681,2,TRUE,FALSE,lamu,00-Jan-00,1,scan,,50,FALSE,,
5152,t77681,2,TRUE,FALSE,gaza,00-Jan-00,1,scan,,50,FALSE,,
5153,t77681,2,TRUE,FALSE,wrwk,00-Jan-00,1,scan,,50,FALSE,,
5154,t77681,2,TRUE,FALSE,frsc,00-Jan-00,1,scan,,60,FALSE,,
5155,t77681,2,TRUE,FALSE,tilt,00-Jan-00,1,scan,,80,FALSE,,
5156,t77681,2,TRUE,FALSE,lamu,00-Jan-00,1,scan,,100,FALSE,,
5157,t77681,2,TRUE,FALSE,gaza,00-Jan-00,1,scan,,100,FALSE,,
5158,t77681,2,TRUE,FALSE,tija,00-Jan-00,1,scan,,100,FALSE,,
5159,t77681,2,TRUE,FALSE,wrwk,00-Jan-00,1,scan,,100,FALSE,,
5160,t77681,2,TRUE,FALSE,mork,00-Jan-00,1,scan,,100,FALSE,,
5161,t77681,2,TRUE,FALSE,mork,00-Jan-00,1,scan,,40,FALSE,,
5162,t77681,2,TRUE,FALSE,frsc,00-Jan-00,1,scan,,40,FALSE,,
5163,t77681,2,TRUE,FALSE,wrwk,00-Jan-00,1,scan,,50,FALSE,,
5164,t77681,2,TRUE,FALSE,tilt,00-Jan-00,1,scan,,80,FALSE,,
5165,t77681,2,TRUE,FALSE,gaza,00-Jan-00,1,scan,,100,FALSE,,
5166,t77681,2,TRUE,FALSE,lamu,00-Jan-00,1,scan,,100,FALSE,,
5167,t77286,2,TRUE,FALSE,nzth,00-Jan-00,1,dist,lion,5,FALSE,,
5168,t77286,2,TRUE,FALSE,hex,00-Jan-00,1,steal food,lion,,FALSE,unsure on the kill,
5169,t77286,2,TRUE,FALSE,UNID1,00-Jan-00,1,mob,lion,,FALSE,,lions rumble
5170,t77286,2,TRUE,FALSE,UNID2,00-Jan-00,1,mob,lion,,FALSE,,lion rumble
5171,t77286,2,TRUE,FALSE,hex,00-Jan-00,1,bo,lion,,FALSE,,in response to lions t2 lunge (food)
5172,t77286,2,TRUE,FALSE,hex,00-Jan-00,1,app,lion,3,FALSE,,
5173,t77286,2,TRUE,FALSE,hex,00-Jan-00,2,steal food,lion,,FALSE,unsure on the kill,
5174,t77286,2,TRUE,FALSE,hex,00-Jan-00,1,fd,,,FALSE,unknown kill,scraps lions left behind
5175,t77286,2,TRUE,FALSE,hrlm,00-Jan-00,1,fd,,,FALSE,unknown kill,scraps lions left behind
5176,t77286,2,TRUE,FALSE,avce,00-Jan-00,1,fd,,,FALSE,unknown kill,scraps lions left behind
5177,t77286,2,TRUE,FALSE,loki,00-Jan-00,1,fd,,,FALSE,unknown kill,scraps lions left behind
5178,t77286,2,TRUE,FALSE,UNID1,00-Jan-00,1,fd,,,FALSE,unknown kill,scraps lions left behind
5179,t84930,3,TRUE,FALSE,alfe,00-Jan-00,1,fd,,,FALSE,cow carcass,scan
5180,t84930,3,TRUE,FALSE,reb,00-Jan-00,1,fd,,,FALSE,cow carcass,scan
5181,t84930,3,TRUE,FALSE,styr,00-Jan-00,1,fd,,,FALSE,cow carcass,scan
5182,t84930,3,TRUE,FALSE,tson,00-Jan-00,1,app,lion,,FALSE,,scan - lion ignore
5183,t84930,3,TRUE,FALSE,ali,00-Jan-00,1,fd,,,FALSE,cow carcass,scan
5184,t84930,3,TRUE,FALSE,loki,00-Jan-00,1,fd,,,FALSE,cow carcass,scan
5185,t84930,3,TRUE,FALSE,idi,00-Jan-00,1,fd,,,FALSE,cow carcass,scan
5186,t84930,3,TRUE,FALSE,mgta,00-Jan-00,1,fd,,,FALSE,cow carcass,scan
5187,t84930,3,TRUE,FALSE,unid,00-Jan-00,1,app,lion,12,FALSE,,lion ignores
5188,t84930,3,TRUE,FALSE,juba,00-Jan-00,2,app,lion,7,FALSE,,lion ignores
5189,t78815,2,FALSE,FALSE,amaz,00-Jan-00,1,mob,lions,,FALSE,,"brt coal T1 pt, lions ignore"
5190,t78815,2,FALSE,FALSE,pant,00-Jan-00,1,mob,lions,,FALSE,,"brt coal T1 pt, lions ignore"
5191,t78815,2,FALSE,FALSE,atac,00-Jan-00,1,mob,lions,,FALSE,,"brt coal T1 pt, lions ignore"
5192,t78815,2,FALSE,FALSE,hel,00-Jan-00,1,mob,lions,,FALSE,,"brt coal T1 pt, lions ignore"
5193,t78815,2,FALSE,FALSE,unid,00-Jan-00,2,gig,,,FALSE,,
5194,t78815,2,FALSE,FALSE,unid,00-Jan-00,3,groan,,,FALSE,,
5195,t78815,2,FALSE,FALSE,amaz,00-Jan-00,4,bo,lions,,FALSE,,
5196,t78815,2,FALSE,FALSE,pant,00-Jan-00,4,bo,lions,,FALSE,,
5197,t78815,2,FALSE,FALSE,atac,00-Jan-00,4,bo,lions,,FALSE,,
5198,t78815,2,FALSE,FALSE,hel,00-Jan-00,4,bo,lions,,FALSE,,
5199,t78815,2,FALSE,FALSE,pant,00-Jan-00,1,gig squeal half whoop,,10,FALSE,,incomplete scan
5200,t78815,2,FALSE,FALSE,hel,00-Jan-00,1,gig squeal half whoop,,10,FALSE,,incomplete scan
5201,t78815,2,FALSE,FALSE,amaz,00-Jan-00,1,gig squeal half whoop,,10,FALSE,,incomplete scan
5202,t78815,2,FALSE,FALSE,atac,00-Jan-00,1,gig squeal half whoop,,10,FALSE,,incomplete scan
5203,t78815,2,FALSE,FALSE,atac,00-Jan-00,1,app squeals bo,lions,1,FALSE,,
5204,t78815,2,FALSE,FALSE,atac,00-Jan-00,2,mob,lions,1,FALSE,,brt app
5205,t78815,2,FALSE,FALSE,amaz,00-Jan-00,2,mob,lions,1,FALSE,,brt app
5206,t78815,2,FALSE,FALSE,hel,00-Jan-00,2,mob,lions,1,FALSE,,brt app
5207,t78815,2,FALSE,FALSE,atac,00-Jan-00,3,bo,lions,,FALSE,,response to lion growling
5208,t78815,2,FALSE,FALSE,amaz,00-Jan-00,3,bo,lions,,FALSE,,response to lion growling
5209,t78815,2,FALSE,FALSE,hel,00-Jan-00,3,bo,lions,,FALSE,,response to lion growling
5210,t78815,2,FALSE,FALSE,pant,00-Jan-00,4,scan,,5,FALSE,,
5211,t78815,2,FALSE,FALSE,hel,00-Jan-00,4,mob,,15,FALSE,,scan
5212,t78815,2,FALSE,FALSE,amaz,00-Jan-00,4,mob,,15,FALSE,,scan
5213,t78815,2,FALSE,FALSE,atac,00-Jan-00,4,mob,,15,FALSE,,scan
5214,t78815,2,FALSE,FALSE,pant,00-Jan-00,1,mob,lions,1,FALSE,,
5215,t78815,2,FALSE,FALSE,amaz,00-Jan-00,1,mob,lions,1,FALSE,,"scan, lions ignore"
5216,t78815,2,FALSE,FALSE,hel,00-Jan-00,1,mob,lions,1,FALSE,,"scan, lions ignore"
5217,t78815,2,FALSE,FALSE,atac,00-Jan-00,1,mob,lions,1,FALSE,,"scan, lions ignore"
5218,t78815,2,FALSE,FALSE,gsmk,00-Jan-00,1,mob,lions,1,FALSE,,"scan, lions ignore"
5219,t78815,2,FALSE,FALSE,hel,00-Jan-00,2,brt soc snf,,10,FALSE,,
5220,t78815,2,FALSE,FALSE,pant,00-Jan-00,2,brt soc snf,,10,FALSE,,
5221,t78815,2,FALSE,FALSE,amaz,00-Jan-00,2,brt soc snf,,10,FALSE,,
5222,t78815,2,FALSE,FALSE,atac,00-Jan-00,2,brt soc snf,,10,FALSE,,
5223,t78815,2,FALSE,FALSE,gsmk,00-Jan-00,2,brt soc snf,,10,FALSE,,
5224,t78815,2,FALSE,FALSE,hel,00-Jan-00,1,scan,,30,FALSE,,
5225,t78815,2,FALSE,FALSE,pant,00-Jan-00,1,scan,,29-31,FALSE,,
5226,t78815,2,FALSE,FALSE,atac,00-Jan-00,1,scan,,28-32,FALSE,,
5227,t78815,2,FALSE,FALSE,amaz,00-Jan-00,1,scan,,40,FALSE,,
5228,t78815,2,FALSE,FALSE,gsmk,00-Jan-00,1,scan,,50,FALSE,,
5229,t78815,2,FALSE,FALSE,mt,00-Jan-00,1,dist,,100,FALSE,,
5230,t78815,2,FALSE,FALSE,hrlm,00-Jan-00,2,dist,,100,FALSE,,
5231,t78815,2,FALSE,FALSE,mork,00-Jan-00,3,dist,,100,FALSE,,
5232,t78815,2,FALSE,FALSE,wrwk,00-Jan-00,4,dist,,100,FALSE,,
5233,t78815,2,FALSE,FALSE,gaza,00-Jan-00,5,dist,,100,FALSE,,
5234,t84930,3,TRUE,FALSE,unid,00-Jan-00,3,whoop,,,FALSE,,
5235,t84930,3,TRUE,FALSE,juba,00-Jan-00,1,mob,lion,7,FALSE,,lion ignores
5236,t84930,3,TRUE,FALSE,rswl,00-Jan-00,1,mob,lion,7,FALSE,,lion ignores
5237,t84930,3,TRUE,FALSE,idi,00-Jan-00,2,fd,,,FALSE,cow carcass,
5238,t84930,3,TRUE,FALSE,mgta,00-Jan-00,3,fd,,,FALSE,cow carcass,
5239,t84930,3,TRUE,FALSE,brgr,00-Jan-00,4,fd,,,FALSE,cow carcass,
5240,t84930,3,TRUE,FALSE,idi,00-Jan-00,4,fd,,,FALSE,cow carcass,
5241,t84930,3,TRUE,FALSE,aqua,00-Jan-00,5,fd,,,FALSE,cow carcass,
5242,t84930,3,TRUE,FALSE,unid,00-Jan-00,1,alarm rumble,,,FALSE,,
5243,t84930,3,TRUE,FALSE,unid,00-Jan-00,2,alarm rumble,,,FALSE,,
5244,t84930,3,TRUE,FALSE,unid,00-Jan-00,3,alarm rumble,,,FALSE,,
5245,t84930,3,TRUE,FALSE,unid,00-Jan-00,1,alarm rumble,,,FALSE,,very long - 2-3min
5246,t84930,3,TRUE,FALSE,adon,00-Jan-00,1,whoop,,,FALSE,,c=lions
5247,t84930,3,TRUE,FALSE,ali,00-Jan-00,2,whoop,,,FALSE,,c=lion/response
5248,t84930,3,TRUE,FALSE,parc,00-Jan-00,1,fd,,,FALSE,cow carcass,tour vehicals getting too close to lion and hyenas
5249,t84930,3,TRUE,FALSE,brgr,00-Jan-00,2,fd,,,FALSE,cow carcass,tour vehicals getting too close to lion and hyenas
5250,t84930,3,TRUE,FALSE,unid,00-Jan-00,3,brt whp,,,FALSE,,"c=lions, either Juno or MGTA"
5251,t84930,3,TRUE,FALSE,adon,00-Jan-00,4,whoop,,,FALSE,,c=lions
5252,t84930,3,TRUE,FALSE,khtm,00-Jan-00,1,fd,,,FALSE,cow carcass,
5253,t84930,3,TRUE,FALSE,juba,00-Jan-00,1,fd,,,FALSE,cow carcass,
5254,t84930,3,TRUE,FALSE,khtm,00-Jan-00,1,fd,,,FALSE,cow carcass,
5255,t84930,3,TRUE,FALSE,mgta,00-Jan-00,2,fd,,,FALSE,cow carcass,
5256,t84930,3,TRUE,FALSE,khtm,00-Jan-00,3,fd,,,FALSE,cow carcass,
5257,t84930,3,TRUE,FALSE,parc,00-Jan-00,4,whoop,,,FALSE,,c=lions/food
5258,t84930,3,TRUE,FALSE,baez,00-Jan-00,5,whoop,,,FALSE,,c=response/lions
5259,t84930,3,TRUE,FALSE,alfe,00-Jan-00,6,sp bo,,15,FALSE,,lion app alfe
5260,t84930,3,TRUE,FALSE,rswl,00-Jan-00,7,brt gig fd,,,FALSE,cow carcass,
5261,t84930,3,TRUE,FALSE,juba,00-Jan-00,7,brt gig fd,,,FALSE,cow carcass,
5262,t84930,3,TRUE,FALSE,khtm,00-Jan-00,8,mob,lion,,FALSE,,lion ignores
5263,t84930,3,TRUE,FALSE,pene,00-Jan-00,8,mob,lion,,FALSE,,lion ignores
5264,t84930,3,TRUE,FALSE,unid,00-Jan-00,8,mob,lion,,FALSE,,"unid female, lion ignores"
5265,t84930,3,TRUE,FALSE,baez,00-Jan-00,9,brt whp,,,FALSE,,
5266,t84930,3,TRUE,FALSE,adon,00-Jan-00,9,brt whp,,,FALSE,,
5267,t84930,3,TRUE,FALSE,loki,00-Jan-00,9,brt whp,,,FALSE,,
5268,t84930,3,TRUE,FALSE,pene,00-Jan-00,9,brt whp,,,FALSE,,
5269,t84930,3,TRUE,FALSE,aqua,00-Jan-00,9,brt whp,,,FALSE,,
5270,t84930,3,TRUE,FALSE,loki,00-Jan-00,10,mob,,30,TRUE,,lion ignores
5271,t84930,3,TRUE,FALSE,adon,00-Jan-00,10,mob,,30,TRUE,,lion ignores
5272,t84930,3,TRUE,FALSE,parc,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5273,t84930,3,TRUE,FALSE,baez,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5274,t84930,3,TRUE,FALSE,atac,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5275,t84930,3,TRUE,FALSE,buar,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5276,t84930,3,TRUE,FALSE,ali,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5277,t84930,3,TRUE,FALSE,brgr,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5278,t84930,3,TRUE,FALSE,juno,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5279,t84930,3,TRUE,FALSE,pene,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5280,t84930,3,TRUE,FALSE,pant,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5281,t84930,3,TRUE,FALSE,alfe,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5282,t84930,3,TRUE,FALSE,tavi,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5283,t84930,3,TRUE,FALSE,styr,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5284,t84930,3,TRUE,FALSE,khtm,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5285,t84930,3,TRUE,FALSE,unid,00-Jan-00,10,mob,,30,FALSE,,lion ignores
5286,t84930,3,TRUE,FALSE,adon,00-Jan-00,1,mob,lion,30,TRUE,,lion leaving
5287,t84930,3,TRUE,FALSE,brgr,00-Jan-00,2,mob,lion,30,FALSE,,
5288,t84930,3,TRUE,FALSE,aqua,00-Jan-00,2,mob,lion,30,FALSE,,
5289,t84930,3,TRUE,FALSE,twst,00-Jan-00,2,mob,lion,30,FALSE,,
5290,t84930,3,TRUE,FALSE,baez,00-Jan-00,2,mob,lion,30,FALSE,,
5291,t84930,3,TRUE,FALSE,juno,00-Jan-00,2,mob,lion,30,FALSE,,
5292,t84930,3,TRUE,FALSE,buar,00-Jan-00,2,mob,lion,30,FALSE,,
5293,t84930,3,TRUE,FALSE,unid,00-Jan-00,2,mob,lion,30,FALSE,,
5294,t82406,2,FALSE,FALSE,hel,00-Jan-00,1,scan,,300,FALSE,,
5295,t82406,2,FALSE,FALSE,pant,00-Jan-00,1,scan,,300,FALSE,,
5296,t82406,2,FALSE,FALSE,titn,00-Jan-00,1,scan,,300,FALSE,,
5297,t82406,2,FALSE,FALSE,ted,00-Jan-00,1,scan,,300,FALSE,,
5298,t82406,2,FALSE,FALSE,atac,00-Jan-00,1,scan,,300,FALSE,,
5299,t82406,2,FALSE,FALSE,amaz,00-Jan-00,1,scan,,300,FALSE,,
5300,t82406,2,FALSE,FALSE,cy,00-Jan-00,1,scan,,300,FALSE,,
5301,t82406,2,FALSE,FALSE,crms,00-Jan-00,1,scan,,300,FALSE,,
5302,t82406,2,FALSE,FALSE,bnt,00-Jan-00,1,scan,,300,FALSE,,
5303,t82406,2,FALSE,FALSE,tpe,00-Jan-00,1,scan,,300,FALSE,,
5304,t82406,2,FALSE,FALSE,gel,00-Jan-00,1,scan,,300,FALSE,,
5305,t82406,2,FALSE,FALSE,hel,00-Jan-00,1,brt soc snf,,,FALSE,,
5306,t82406,2,FALSE,FALSE,gel,00-Jan-00,1,brt soc snf,,,FALSE,,
5307,t82406,2,FALSE,FALSE,pant,00-Jan-00,1,brt soc snf,,,FALSE,,
5308,t82406,2,FALSE,FALSE,amaz,00-Jan-00,1,brt soc snf,,,FALSE,,
5309,t82406,2,FALSE,FALSE,atac,00-Jan-00,1,brt soc snf,,,FALSE,,
5310,t82406,2,FALSE,FALSE,titn,00-Jan-00,1,brt soc snf,,,FALSE,,
5311,t82406,2,FALSE,FALSE,ted,00-Jan-00,1,brt soc snf,,,FALSE,,
